,TRANSACTION_ID,PREDICTION,PROBABILITY
6347,ef74eae6,0,0.0014904737
6348,e11d2d16,0,0.07727826
6349,fd238a41,0,0.06348157
6350,796e669f,0,0.0014107227
6351,d9c80593,0,9.840727e-05
6352,dbea67f6,0,0.07715106
6353,9af71949,0,0.00013434887
6354,f59b2631,0,0.214127
6355,cf93f006,0,0.0035247207
6356,150ff8c0,0,0.160281
6357,eac530dd,0,0.0033487082
6358,90cb9ed6,0,0.0026240349
6359,57505f17,0,0.0010046959
6360,d3f129d7,0,0.002269268
6361,a709d980,0,0.00013679266
6362,b7e21144,0,0.001568377
6363,c580c3b9,0,0.0005694032
6364,089ad7a2,0,0.00018584728
6365,82fc7b0d,0,0.044681847
6366,1eabd570,0,2.193451e-05
6367,d958450b,0,0.00030761957
6368,0554291a,0,0.0007251501
6369,e9746517,1,0.21964514
6370,95c10ab8,0,0.0033289194
6371,3a73ae4a,0,0.003874898
6372,3a0bd05b,0,0.052792728
6373,ecc40a7a,0,0.0003440976
6374,d3e2a62b,0,0.016608536
6375,a3f516aa,0,0.0025461316
6376,81e18b80,0,0.0015383363
6377,f1947088,0,0.02783519
6378,c13e11aa,0,0.00015085936
6379,afd0416b,0,0.004550636
6380,cb15f596,1,0.26824337
6381,8735e951,0,8.302927e-05
6382,2c6bade4,0,1.4781952e-05
6383,20869ecc,0,0.00060892105
6384,f3f377d9,0,1.8656254e-05
6385,5f67fbe5,0,0.00020509958
6386,ee9430c9,0,0.00055372715
6387,fa3615c4,0,0.00036150217
6388,3bf61445,0,0.00071156025
6389,3add46f6,0,0.0015622973
6390,f11e5f63,0,0.0004978776
6391,5a1bf88c,0,0.0046657324
6392,1e333ba6,0,0.0004068017
6393,91505eae,0,8.249283e-05
6394,b9ac2e05,0,0.00064748526
6395,17a0c648,0,2.1517277e-05
6396,67fb6a79,0,0.00010937452
6397,8ffab9ab,0,0.0020219088
6398,2ab47193,0,0.00068712234
6399,9cd7ee26,0,0.003014207
6400,4d269f08,0,0.00012052059
6401,9fb39f79,0,0.00018149614
6402,3c86a2ac,0,0.00021374226
6403,4696599d,0,0.017714083
6404,d3d46edb,0,0.0001488924
6405,3f363eec,0,0.00029546022
6406,aa753706,0,0.000112354755
6407,a995dd34,0,1.6987324e-05
6408,a6f59edf,0,7.7188015e-05
6409,116c3ff6,0,3.7670135e-05
6410,f374382d,0,0.1924625
6411,c8fbaf45,0,0.015941858
6412,6cf93db7,0,0.0029828548
6413,110305e2,0,4.6014786e-05
6414,e1fbfc08,0,0.0038610697
6415,23b1f58c,0,0.00022643805
6416,01b8d05b,0,2.9921532e-05
6417,58648fd2,0,0.0021814704
6418,e2c333e5,0,0.023243964
6419,e11709fd,1,0.48758632
6420,1df07efe,0,0.009860039
6421,262ce74c,0,0.0032606125
6422,cfbbeb7d,0,0.00019216537
6423,cba6108d,0,0.08500785
6424,8cb6ddc7,0,0.00044208765
6425,cb4eeb2b,0,0.0019910336
6426,50a369b1,0,5.978346e-05
6427,8ac447c8,0,0.002319336
6428,619b872e,0,4.273653e-05
6429,5e9cf6f0,0,0.00014811754
6430,3a804409,0,0.00485003
6431,dbbcf9c8,0,0.000103890896
6432,50b76ef1,0,0.0016727448
6433,fae2fb1b,0,0.00021076202
6434,c95ab74b,0,0.0007996559
6435,aac53103,0,0.00010472536
6436,6bfbdeda,0,0.00080418587
6437,fd3cb9b9,0,0.00065654516
6438,2627c2b7,0,2.7537346e-05
6439,5fada294,0,0.0010609627
6440,c9ac3bab,0,0.00019341707
6441,4bbb542f,0,0.0002655387
6442,30606b2b,0,0.00057566166
6443,575bfae4,0,5.143881e-05
6444,67f90d70,0,0.00035971403
6445,e3424f3d,0,0.0008098483
6446,4eae7742,0,4.3213367e-05
6447,f7278594,0,0.009558797
6448,61373ff1,0,4.2557716e-05
6449,8fd6328d,0,0.04103166
6450,fc886708,0,0.00092053413
6451,f95df297,0,0.015546322
6452,0a5f42b6,0,0.0005233884
6453,c93b28a4,0,0.0034555197
6454,2899a89e,0,0.03662443
6455,07e0c6be,0,0.000106334686
6456,6f9308ad,0,0.0002515912
6457,d9efa576,0,0.0055084825
6458,d2cabdbd,0,0.0004400015
6459,ad035547,0,0.2562663
6460,cc76b43e,0,0.017880082
6461,54d19c85,0,0.010869145
6462,75db2643,0,0.00012689829
6463,2d93cf2a,0,0.0006620884
6464,0911d041,0,0.00022047758
6465,16c45b1f,0,0.00046813488
6466,36a9c326,0,0.004898429
6467,a0424270,0,0.0005207062
6468,326a51e0,0,0.0021190047
6469,0d523ea1,0,0.098208904
6470,c5b38a22,0,0.26041114
6471,7522f851,0,0.0068107843
6472,0c4b5d4f,0,2.5451183e-05
6473,9678a693,0,0.06494057
6474,196b67f5,0,0.0005840063
6475,851bdb33,0,0.0001951456
6476,940a2b0e,0,0.045487642
6477,1914f72c,0,0.000117599964
6478,89cd787d,0,0.001123786
6479,f51d3d74,0,0.0012382865
6480,c07b2cd2,0,0.4162042
6481,620e3815,0,0.00015234947
6482,3b2bb559,0,0.0012580752
6483,07ca86ce,0,6.121397e-05
6484,0732145e,0,0.0007098913
6485,39a0b6be,0,3.2663345e-05
6486,d43a0fb0,0,0.0006008148
6487,1e4b0333,0,0.0025638342
6488,371389af,0,0.0021067262
6489,582d1339,0,0.000349164
6490,8646d122,0,0.014092922
6491,bee90b02,0,0.0025689602
6492,442b02fa,0,0.0019384027
6493,c9cad348,0,6.9499016e-05
6494,00d6f070,0,2.169609e-05
6495,757b2256,1,0.013011575
6496,8d13b680,0,0.00013101101
6497,c805a4c4,0,0.007242739
6498,15d97393,0,0.017436266
6499,145453db,0,0.015520811
6500,5ae9b72f,0,0.00256598
6501,94f1f1b0,0,0.00037389994
6502,9f3ac1b8,0,0.003732562
6503,385e5ae5,0,0.0016903281
6504,abdd7817,0,0.0006558895
6505,e6ff4260,0,0.00019603968
6506,740d8a6b,0,2.1755695e-05
6507,fcc94771,1,0.48265994
6508,11c54ca5,1,0.1605146
6509,78ed3674,0,0.04299158
6510,5ae8c943,0,0.0024599433
6511,d7cf65f8,0,0.008079231
6512,9a526da7,0,0.000109910965
6513,b05d9e63,0,3.7789345e-05
6514,cd1d571a,1,0.0011295676
6515,eacdb1fd,0,0.002452612
6516,3ca148e8,0,0.0071561933
6517,ba6be985,0,4.7147274e-05
6518,4af082b9,0,6.15716e-05
6519,eeca7225,0,0.008494616
6520,9121444c,0,0.0014755726
6521,6c89d30a,0,0.007870734
6522,d501574f,1,0.42965454
6523,8bec5c8c,0,0.041574657
6524,377d61ca,0,0.0043171644
6525,17dc53ea,0,0.00015926361
6526,00f82590,0,0.0069099665
6527,5032f3b0,0,0.00014048815
6528,696f6d31,0,0.00014775991
6529,036b55c2,0,0.0002719164
6530,e69fa4c7,0,0.0013984442
6531,f8474412,0,0.008236229
6532,7c46eb94,0,0.020691812
6533,976bfff0,0,0.00025081635
6534,f1d97457,0,0.0019773245
6535,f4d1c6bc,0,0.0016907454
6536,73d39edc,0,0.21049643
6537,2bc2f422,0,0.12241447
6538,48c4d44d,1,0.015477657
6539,32ab0862,0,0.10336465
6540,86ff4ab9,0,0.0006581545
6541,5b8b8793,0,8.779764e-05
6542,d30432b0,0,0.00031280518
6543,d177d6fa,0,0.025530696
6544,975e5cba,0,0.0028443933
6545,0ee7760a,0,2.6524067e-05
6546,579e0b6a,0,0.00014984608
6547,0dde2202,0,6.324053e-05
6548,ce7420e2,0,0.045904517
6549,dbef501c,0,0.00085550547
6550,602e65b7,0,2.1278858e-05
6551,8df2978b,0,6.2942505e-05
6552,36f2cd13,0,0.00015026331
6553,e5c47462,0,0.011875749
6554,854cae89,0,8.0525875e-05
6555,b94b8a19,0,0.004507959
6556,379ae408,0,0.003708899
6557,b3c6331c,0,4.249811e-05
6558,9d6e64ac,0,8.1539154e-05
6559,9a9551e3,0,0.021027088
6560,f960cfb6,0,0.000106573105
6561,5e63ed9d,0,0.00030362606
6562,8f928e41,0,0.0025894642
6563,3e095da7,0,9.7334385e-05
6564,5fe410c3,0,0.1287548
6565,ca9c3d3a,0,0.00018596649
6566,83c5641c,0,2.3901463e-05
6567,9569e14d,1,0.3845238
6568,19e4337d,0,0.00023281574
6569,b7a826a1,0,0.0016753674
6570,eb82aae5,0,0.00032752752
6571,0b85b628,0,0.00012665987
6572,e616e0ea,0,0.0007864237
6573,266a372b,0,0.00026482344
6574,af4c239a,0,3.9041042e-05
6575,13af2ae1,1,0.026807249
6576,5d5ec55a,0,0.0005814433
6577,21ffd4bc,0,0.0104935765
6578,bbe872c9,0,0.00071781874
6579,77971aff,0,0.00015747547
6580,670e114d,0,0.00012111664
6581,dda89d3e,0,0.00017535686
6582,351b17bf,0,0.001003325
6583,ae0b038b,0,3.260374e-05
6584,a3e27d52,0,0.00061535835
6585,0bc370bc,0,6.735325e-06
6586,8f01db33,0,0.00011974573
6587,764b56ba,1,0.4408158
6588,f73b6a7d,0,0.00096458197
6589,dbaa13fd,0,0.026821613
6590,0c9917cd,0,0.0064261556
6591,bca1a956,0,0.0007298589
6592,1dc4a55a,0,0.0002385974
6593,742906e2,0,0.0024250746
6594,023321a6,0,0.00067818165
6595,aa647abe,0,0.00015252829
6596,a3e3450f,0,0.00015813112
6597,eeb03249,0,0.009968042
6598,82a414a8,0,0.00091964006
6599,993584b7,0,0.002290368
6600,7be913b4,0,0.0027495623
6601,fca1f31d,0,0.029084563
6602,c5e21557,0,0.00039094687
6603,d6f1aead,0,0.00017285347
6604,f75bbcdf,0,0.0015127659
6605,f933193e,0,0.020683646
6606,72f50c0a,0,0.004254043
6607,57f705b3,0,0.2744379
6608,ec176a02,0,0.0008229017
6609,a9615a6a,0,0.0007221103
6610,eecc5bfb,0,0.0018681288
6611,1652efc9,0,0.00061124563
6612,7c1797d4,0,0.00022536516
6613,8f4395f4,0,0.0012154579
6614,20a75742,1,0.4811141
6615,006fd311,0,0.00013136864
6616,8072a914,0,0.0076833367
6617,a9619ebb,0,0.00010859966
6618,6b0184b7,0,0.000819087
6619,f50a9958,0,9.781122e-05
6620,4e18ce79,0,0.007050216
6621,133a4622,0,0.0019087195
6622,97ef421d,0,0.002350688
6623,8c3c0c16,0,6.2942505e-05
6624,66798e65,0,6.9737434e-05
6625,3c5f0d36,0,0.012037933
6626,ca04573c,0,0.00031268597
6627,70bc944e,0,0.0036593676
6628,66c9d4ed,0,0.017303288
6629,0489345f,0,0.00040262938
6630,ded4cdcc,0,9.679794e-05
6631,010afd45,0,0.00017398596
6632,293f8996,0,0.007918954
6633,9df69692,0,4.4703484e-05
6634,7fd0fc78,0,0.00015938282
6635,5632f016,0,0.00024724007
6636,43e7b3fc,0,0.00030773878
6637,6a61a185,0,0.0013522506
6638,848e6104,0,0.00040477514
6639,daa28a70,0,0.00019854307
6640,9bbff18e,0,4.208088e-05
6641,146e8a46,0,0.0001604557
6642,1bc72397,0,0.020666659
6643,8bc04a6a,0,0.00052422285
6644,da3c58b7,0,0.00029927492
6645,47989baa,0,0.0029363036
6646,e87ba493,0,0.0013570786
6647,53583d78,0,0.0023915172
6648,1176be8a,0,0.0039732456
6649,ebab99d7,0,8.833408e-05
6650,9901b6a1,0,0.0029782653
6651,c3d4c411,0,0.00070250034
6652,2fd3d77b,0,0.073307514
6653,6a8f6527,0,0.0003643036
6654,6311358c,0,0.0004234314
6655,ec25d103,0,0.00010859966
6656,188a72f6,0,1.3113022e-05
6657,2639d51f,0,0.00019222498
6658,70d24cf2,0,0.0048205256
6659,b6ef869e,0,3.1352043e-05
6660,e3961d70,0,5.4836273e-06
6661,f46106b3,0,0.00094252825
6662,70240f76,0,0.00013417006
6663,4ee4a38f,0,0.00046664476
6664,b3c9e74b,0,0.0006093979
6665,46f4f2c8,0,0.036407232
6666,7b3897a8,0,0.14482665
6667,cc4ce8b4,0,0.00040256977
6668,f8fbb8ff,0,0.0018991828
6669,ef377878,0,6.598234e-05
6670,9db23552,0,0.00082987547
6671,717f53a8,0,0.00017297268
6672,39fd4bcd,0,0.00071138144
6673,cd7a22fb,0,0.00081813335
6674,194fabae,0,0.15307748
6675,438b65d5,0,0.00024265051
6676,52515afa,0,0.0003644228
6677,27706f74,0,8.034706e-05
6678,9845d90a,0,0.00018560886
6679,52c3426a,0,0.00013828278
6680,5d0c5a75,0,0.013898015
6681,ee442686,0,0.0016593337
6682,60244dec,0,0.0005751252
6683,a66d0675,0,0.00071012974
6684,d25027dc,0,7.8082085e-05
6685,ed459487,0,0.00023239851
6686,8507527b,0,4.297495e-05
6687,fd3197e6,0,0.0021736622
6688,09512c22,0,0.00058299303
6689,3a60b6b0,0,0.018823504
6690,51f1cd2a,0,0.00073856115
6691,771c89a7,0,0.0010609031
6692,e146ea09,0,0.00036376715
6693,c9b38f8a,0,0.0034860373
6694,77e7499a,0,4.595518e-05
6695,b5bade2b,0,0.00019174814
6696,f7115830,0,0.46269232
6697,0cf38c4c,0,0.00030004978
6698,b846fb18,0,0.00047910213
6699,8b3d4a10,0,0.0023168921
6700,d0d435e7,0,0.016340017
6701,fcc170bf,0,0.0016422272
6702,8e14a24c,0,0.00032556057
6703,6f57a793,0,0.0002413392
6704,4e679a22,0,0.07670534
6705,57b7273f,0,0.009287298
6706,ea3000b6,0,0.0002823472
6707,424e11cf,0,0.0004222989
6708,8d4c057f,0,4.428625e-05
6709,9df1647f,0,0.0027650595
6710,d871393a,0,0.07326168
6711,3ea9a8b7,0,0.00095915794
6712,474f22a7,0,0.00010287762
6713,88b36001,0,0.0006582737
6714,5a47102b,1,0.38164335
6715,26ce843f,0,0.0045799613
6716,f9ab3411,0,0.00046348572
6717,299f1102,0,0.005768597
6718,1966aad0,0,0.002912879
6719,8f5e46d5,0,6.055832e-05
6720,ce3c4408,0,0.00021481514
6721,c0bdb4bc,0,3.618002e-05
6722,a6368f06,0,0.062414348
6723,83898ef1,0,0.00049316883
6724,63dbe60a,0,0.26399046
6725,64d10058,0,0.00047665834
6726,ffbd7399,0,4.8458576e-05
6727,5237fbb6,0,8.434057e-05
6728,3670c07d,0,0.0022115111
6729,69ccbd0f,0,0.00044935942
6730,85c6073d,0,0.00070005655
6731,a0db1a52,0,0.00026887655
6732,c002cc32,0,0.0041579604
6733,d765dfeb,0,9.3758106e-05
6734,b6d16e63,0,0.0015851855
6735,99452c58,0,0.0007392168
6736,92951b99,0,0.0014753938
6737,d87242f5,0,0.00041157007
6738,7e73bb7e,0,8.291006e-05
6739,a72f1c58,0,0.00068616867
6740,09deddba,0,0.002231419
6741,af5b6e80,0,0.0010973811
6742,d2edcb41,0,0.0009085536
6743,9517c0f4,0,0.0123928785
6744,0e409c59,0,4.6133995e-05
6745,07daad9e,0,0.014382184
6746,b6b3eb83,0,3.2544136e-05
6747,2a21c364,0,0.00012505054
6748,97083d21,0,0.00010675192
6749,80a50901,0,0.00018674135
6750,03602acd,0,0.0061218143
6751,063a0c13,0,0.008948922
6752,def2a203,0,0.0009408593
6753,0eb001bd,0,0.0015559793
6754,3b1fbf75,0,0.0006032586
6755,6c404e10,0,0.00020235777
6756,8e2e70e8,0,0.002723515
6757,c6d1eae4,0,0.2222771
6758,5457ba8d,0,0.0012978315
6759,be0f4eb1,0,0.0002757907
6760,3d4c428a,0,0.0001000762
6761,32f26bc4,0,0.00022524595
6762,5a64f52b,0,0.000338614
6763,87c76039,0,0.00081962347
6764,fe2fd247,1,0.007052541
6765,e7b5f48d,0,4.5597553e-05
6766,b80a1e2d,0,0.00014775991
6767,13041fb5,0,0.0020951629
6768,d175b892,1,0.0078009963
6769,65c63160,0,0.3297745
6770,ed115fb7,0,0.012886226
6771,c52ae4e4,0,0.0015878081
6772,a65d854e,0,5.4061413e-05
6773,cf49df1b,0,0.005044043
6774,272a8690,0,8.094311e-05
6775,bcba5ce3,0,0.00035399199
6776,1f57fba2,0,0.06532383
6777,dc4c626c,0,0.0010927916
6778,aab27ad2,0,0.00066775084
6779,4719c17b,0,0.0045125484
6780,4b1037dd,0,5.00679e-05
6781,9ed05df3,0,7.843971e-05
6782,76d72aa6,0,5.733967e-05
6783,c189a61c,0,0.007983565
6784,d7984182,0,0.00042897463
6785,63404c57,0,0.0033270717
6786,e9e4e767,0,0.0005890727
6787,c530a5fc,0,0.0003926754
6788,ed710074,0,0.0006891489
6789,468c3b67,0,8.440018e-05
6790,75fe7146,0,0.00013560057
6791,289a0370,0,0.00052309036
6792,ba993936,0,4.696846e-05
6793,217c86d7,0,0.0019580126
6794,843b362a,0,0.027372956
6795,fc866249,0,1.3828278e-05
6796,7b739ef6,0,0.00061678886
6797,afc655b3,0,0.00020509958
6798,936371ad,0,0.008711338
6799,9ec2a1f7,0,0.0012984872
6800,8415bccb,0,0.00056135654
6801,0424e8c1,0,0.0046545863
6802,97e1b84c,0,0.011244655
6803,bb004389,0,6.8843365e-05
6804,2befbab1,0,0.00021004677
6805,5dd9f9f5,0,0.00015598536
6806,20c89db3,0,0.016861916
6807,3e17b88b,1,0.48147845
6808,a8f1a261,0,0.013432384
6809,f22d011d,0,6.8604946e-05
6810,dea23415,0,0.009066999
6811,67e9df6e,0,0.000102996826
6812,067a714a,0,0.0032194853
6813,8ee7d709,1,0.0013214946
6814,6a934911,0,0.019553065
6815,e88fd778,0,0.00015980005
6816,8a893b3e,0,0.00035774708
6817,60bd6a91,0,0.0013921261
6818,e863d428,0,0.00011378527
6819,aa1d8514,1,0.0110500455
6820,fb2bd253,0,0.1902951
6821,b9aaf55d,0,0.00011318922
6822,fa56a071,0,6.181002e-05
6823,bd842e3c,0,0.0012202263
6824,ae0224d8,0,0.33563638
6825,7253e989,0,0.0002654791
6826,a267f195,0,2.8133392e-05
6827,fbfca8a7,0,9.673834e-05
6828,bd675d51,0,0.0005401373
6829,a50672af,0,0.005150795
6830,00929bb7,0,0.00026386976
6831,858aed6f,0,0.007816851
6832,307de782,0,0.00029587746
6833,0f869097,0,1.9073486e-05
6834,55a9a7c3,0,0.0012430549
6835,b8d1e890,0,0.00043988228
6836,8e744d66,0,4.7147274e-05
6837,14a0f88b,0,5.173683e-05
6838,c29098dd,0,2.1874905e-05
6839,a2d8b0b9,0,0.0020893812
6840,31b2af8d,0,0.0016102195
6841,4f6fd996,0,0.03583646
6842,6f2312cd,0,0.00027883053
6843,3e3c7000,0,0.046390057
6844,da4e7ae6,0,0.00047439337
6845,0108a6c3,0,0.00052183867
6846,5f0f1f69,0,0.00012421608
6847,eb32bf7d,0,0.0014733672
6848,bbdba0d1,0,0.005751729
6849,6a536b52,0,0.00012999773
6850,15c0f0cf,0,8.4638596e-05
6851,43ca4cef,0,0.0013857484
6852,ea516a26,0,0.007294357
6853,d16dc144,0,0.00040245056
6854,9ac8a94f,0,0.0018743277
6855,714585f4,0,0.0002757311
6856,7d13307d,0,0.00022852421
6857,85eb80c5,0,0.0003426671
6858,6cbf26a2,0,0.00066006184
6859,c21a4e64,0,0.0019313097
6860,ba466911,0,0.0016268492
6861,e3726e1a,0,0.00018393993
6862,dd1ac12c,0,0.0017366409
6863,adebe623,0,0.00020205975
6864,ae2cd357,0,0.0029482245
6865,18746ddd,0,0.00019234419
6866,89d74544,0,0.0023735762
6867,b50d7972,0,0.0016670823
6868,00c84117,0,0.0036010146
6869,e181f61a,0,0.26739806
6870,d8195141,0,0.00033926964
6871,1f90ba07,0,0.00018912554
6872,6d5f14e3,0,0.0028684735
6873,b90d700f,0,0.0011274815
6874,92364f50,0,0.00020933151
6875,b2b4f7b1,0,0.0034266114
6876,cb63acaf,0,0.18181711
6877,789e8259,0,0.00027292967
6878,2489da6d,0,0.003174305
6879,7f7135c8,0,0.007477045
6880,94d7fa0f,0,0.0004566908
6881,80744aea,0,0.00066685677
6882,f45063ac,0,0.0012950897
6883,1f521b97,1,0.0230214
6884,04a2914b,0,0.008660197
6885,6b6d03ad,0,0.00023555756
6886,cd704c27,0,0.00020074844
6887,911e68eb,0,4.0769577e-05
6888,056f065b,0,0.00036293268
6889,a54e3281,0,0.0003761649
6890,d93145fe,0,0.00036507845
6891,527dbed1,0,0.00011527538
6892,71adf755,0,0.11499286
6893,2fbabdb2,0,0.009862006
6894,e1a85f84,0,0.0010207891
6895,3ce34bfc,0,0.00174582
6896,edef6bd7,0,0.008776784
6897,f4eefddc,0,0.00016242266
6898,dbd44734,0,0.00052171946
6899,7a4ed09f,0,0.0073010325
6900,a4ea34d4,0,0.003573656
6901,5bbce022,0,9.5427036e-05
6902,4911026c,0,1.335144e-05
6903,e6fd4ba7,0,0.00018382072
6904,11f44b2b,0,3.8325787e-05
6905,839f62ca,0,0.0018354654
6906,744e05fe,0,0.0036563277
6907,f0e8ffa4,0,0.13467294
6908,9f3d9d41,0,0.0050520897
6909,8f699164,0,0.006891072
6910,400645ec,0,0.0017424226
6911,06efbaff,0,5.2452087e-06
6912,48dcbda3,0,0.011653125
6913,f3cf60b0,1,0.35617262
6914,1391001a,0,0.0020039082
6915,79d9f2da,0,0.00067710876
6916,6e3235c6,0,0.0006082654
6917,b4bf02d9,0,0.00014919043
6918,27ea9a04,0,0.00056153536
6919,2ec8af93,0,0.004810989
6920,688f00be,0,0.007636845
6921,98872e17,0,1.9729137e-05
6922,835c6911,0,0.00025594234
6923,b09d5ca9,0,6.7949295e-06
6924,b5894f51,0,0.0006067157
6925,9b19c23b,0,0.0001977086
6926,66ca288b,0,2.9087067e-05
6927,0fcb5a0d,0,0.0059909225
6928,fdf10a45,0,0.00029671192
6929,af1d358c,0,0.17228842
6930,2a675777,0,0.007399857
6931,440dde38,0,0.00037115812
6932,95bddb3d,0,0.00049978495
6933,a1c63438,0,0.061153114
6934,60eb85d0,0,0.000821352
6935,3564e68e,0,0.0013802648
6936,2f44e705,0,0.0003401637
6937,11fb956d,0,0.00010740757
6938,b1089bb1,1,0.106488466
6939,bfd7a85a,0,6.7830086e-05
6940,133277a1,0,0.00031483173
6941,c074cc6a,0,0.016191006
6942,d4fa0e3d,0,0.000903368
6943,5009109d,0,0.0007672906
6944,30dd00d2,0,0.15926778
6945,c4bc2ebe,0,7.1167946e-05
6946,d25802af,0,0.01630789
6947,df8bff65,0,0.00043094158
6948,8f2a1b4b,0,0.06444579
6949,cf119a77,0,0.0020208359
6950,7b01e304,0,0.0004888773
6951,13c98879,0,0.001149118
6952,3470c81b,0,0.00023633242
6953,4cd507ec,0,0.00026535988
6954,78b9b6bd,0,0.2714373
6955,98c96e3b,0,0.037398696
6956,bda8360d,0,0.00043970346
6957,665af0c9,0,0.00012046099
6958,7a0d076e,1,0.4530728
6959,b66a03d8,0,8.34465e-06
6960,322a1e73,0,0.0035229921
6961,5a6f846c,0,0.0015765429
6962,ec219704,0,0.0005700588
6963,fa7e64a0,0,0.013621032
6964,d13ddec4,0,0.065104425
6965,8e5ff486,0,0.0003812909
6966,5f0b85cc,0,0.0024679303
6967,dff94832,0,0.012152731
6968,da556b71,0,0.0011209846
6969,bc0d2dd8,0,0.00018900633
6970,afa09ca4,0,0.009668231
6971,562d918e,0,5.173683e-05
6972,69d20dc6,0,6.0856342e-05
6973,8d0d996a,0,0.00035744905
6974,b95ed060,0,0.0007741451
6975,f2f092e4,0,0.00082445145
6976,875b9f35,0,0.00018048286
6977,4682f1bb,1,0.28900182
6978,a8c9e8eb,0,0.00025898218
6979,6c948b46,0,0.0005041957
6980,c90b715a,0,0.0014976859
6981,ef6686e6,0,0.00039935112
6982,571b5683,0,0.0040917397
6983,64c20407,0,0.0010105371
6984,ea9633b9,0,0.0003068447
6985,388e9e97,0,0.0010740161
6986,b58fac7a,0,0.020656586
6987,b7b6d6fc,0,0.0025619268
6988,4c0e51f6,0,0.00027775764
6989,0596fba0,0,0.00023311377
6990,79b6f5b1,0,0.0003055334
6991,13f759a4,0,7.379055e-05
6992,4a2c23d4,0,0.00021070242
6993,b9e6272e,0,0.00084650517
6994,c4646c3d,0,0.10581237
6995,a557118a,0,0.0021829605
6996,444a15f5,0,8.85725e-05
6997,b4470543,0,0.00016570091
6998,6fdcf79c,0,0.0022432208
6999,46f49bcc,0,0.00012803078
7000,404188cf,0,0.0074613094
7001,d848e61f,0,0.21457028
7002,5c0629a0,0,0.00020110607
7003,1d400940,0,0.0006314516
7004,c5176c34,0,0.0026415586
7005,15184ef0,0,0.00049722195
7006,27010e2e,0,0.0006349683
7007,f2933372,0,0.0007493496
7008,2f744dec,0,8.493662e-05
7009,64e57fe5,0,0.00022792816
7010,b87fd675,0,2.0682812e-05
7011,21353dba,0,0.00028908253
7012,0ba6bcb0,0,9.435415e-05
7013,02dd53d3,0,0.00019097328
7014,2c8a1785,0,0.0013888478
7015,b0a62982,0,0.050516725
7016,987e8b33,0,0.00056028366
7017,987f98f5,0,0.00054836273
7018,7d0c35bd,0,0.0014698505
7019,a97830be,0,0.22071332
7020,9fcf5c20,0,6.842613e-05
7021,396af674,0,0.00015592575
7022,21b3cdde,0,6.4373016e-06
7023,f356ed34,0,0.00033444166
7024,f87065bd,0,3.439188e-05
7025,72f7fabc,0,0.00034230947
7026,14a0cfd1,0,0.002144456
7027,e61705a0,0,0.0013454556
7028,b784cf7e,0,0.021815121
7029,c4a0c03b,0,0.0010687113
7030,c9dc7dd8,0,0.0017268062
7031,496de67c,0,0.15164858
7032,c25fd428,0,9.2327595e-05
7033,60eb5e22,0,0.019176781
7034,b59b6e67,0,0.0020776987
7035,84234f35,0,0.0027567744
7036,2673dfc6,0,0.042408705
7037,3b725a93,0,6.854534e-05
7038,9b927b6e,0,0.00010120869
7039,324aa723,0,0.0004937649
7040,2fffcb0e,0,0.0026026964
7041,f598e869,0,0.12756145
7042,9b82b9e4,0,0.0023478866
7043,0921f64d,0,0.00028049946
7044,98bc6906,0,0.00070899725
7045,50a5c6e6,0,4.8458576e-05
7046,c6978341,0,0.008309722
7047,fa892b7c,0,0.00121212
7048,bedda9d2,0,0.00010442734
7049,391ef4c7,1,0.15207916
7050,a650b35f,0,0.00090169907
7051,d11aa67f,0,4.220009e-05
7052,7d4a50c1,0,0.0020610094
7053,4c07bc26,0,0.00036650896
7054,ed6305dd,0,0.0002502203
7055,ac76a625,0,0.00012636185
7056,cb854c8c,0,0.0002387762
7057,29aeeb0d,0,4.684925e-05
7058,c0fd7b68,0,0.00023287535
7059,b06d6415,0,0.0032243133
7060,d040a767,0,0.00020670891
7061,b5ba392f,0,0.00024324656
7062,f67d413e,0,0.00043857098
7063,6892d484,0,0.0025142431
7064,7c37453f,0,0.00960958
7065,72ea671e,0,0.030048668
7066,3196daa2,1,0.42054337
7067,1ce6d6d4,0,0.007516682
7068,3426e5aa,0,2.8669834e-05
7069,cd93fc99,0,0.34495425
7070,afabc7e5,0,0.00024485588
7071,bc6cae14,0,0.027943194
7072,44a70975,0,8.034706e-05
7073,d5868288,0,0.0016157031
7074,ee732ee2,0,5.0783157e-05
7075,762bcb3a,0,0.00022608042
7076,c93b5f28,0,3.9458275e-05
7077,4f693a16,0,0.026019514
7078,a98ebce9,0,0.31055725
7079,0ac4916c,1,0.4741118
7080,2bcd6da9,0,0.23678523
7081,cdcadbba,0,0.002341628
7082,a95972d9,0,0.00076037645
7083,35d8b7e7,0,0.012665629
7084,047d3064,0,0.00042176247
7085,fd79cd72,0,0.0008780956
7086,fdbbe721,0,0.0004898906
7087,c7a54933,0,0.01224196
7088,2f3de9ca,0,0.0011117458
7089,a2eb0da1,0,0.025215209
7090,e2f120d9,0,0.004306078
7091,d7930bc0,0,0.00028538704
7092,6574bd4a,0,0.000117242336
7093,1d627df7,0,0.00046795607
7094,b22ac225,0,2.9325485e-05
7095,70ab6dea,0,0.007002473
7096,f864a170,0,0.00023174286
7097,7a7f2b6d,0,0.00069874525
7098,1ff632da,0,0.0005609393
7099,414c5d27,0,0.0001309514
7100,2dd1f99b,0,2.7298927e-05
7101,6f7f9f14,0,0.00013029575
